impression_id,user_id,channel,campaign_id,ad_placement,timestamp,cost,device_type,audience_segment,creative_type
imp_00001275,user_000932,Instagram,camp_006,placement_035,2024-01-28 22:00:00,0.1049472502592602,mobile,staff,image
imp_00001276,user_004596,Instagram,camp_011,placement_039,2024-09-10 05:00:00,0.07071531322060301,desktop,students,image
imp_00001277,user_000779,YouTube,camp_002,placement_022,2024-06-01 13:00:00,0.12263783921816984,mobile,faculty,image
imp_00001278,user_000634,Display Network,camp_006,placement_034,2024-07-07 15:00:00,0.08080326507487326,mobile,students,video
imp_00001279,user_001548,Campus Radio,camp_019,placement_045,2024-01-25 21:00:00,0.2261096684677914,mobile,students,image
imp_00001280,user_003053,Google Search,camp_013,placement_037,2024-11-05 05:00:00,0.15505009296609765,tablet,alumni,image
imp_00001281,user_000673,Campus TV,camp_007,placement_019,2024-04-20 07:00:00,0.15480753397351737,mobile,staff,text
imp_00001282,user_003446,TikTok,camp_019,placement_027,2024-12-04 18:00:00,0.24171306692873934,desktop,staff,image
imp_00001283,user_001905,Instagram,camp_008,placement_042,2024-06-19 04:00:00,0.2129107574039994,mobile,students,image
imp_00001284,user_002405,Instagram,camp_015,placement_034,2024-07-30 15:00:00,0.16802328446889417,mobile,students,image
imp_00001285,user_001593,Google Search,camp_015,placement_009,2024-08-30 21:00:00,0.13634656476856982,mobile,faculty,video
imp_00001286,user_001562,Google Search,camp_013,placement_009,2024-07-02 22:00:00,0.2060518661840956,mobile,students,video
imp_00001287,user_000794,TikTok,camp_008,placement_015,2024-07-16 12:00:00,0.18578060417194137,desktop,students,image
imp_00001288,user_000012,Instagram,camp_006,placement_021,2024-04-08 02:00:00,0.16479008459865174,desktop,students,image
imp_00001289,user_002025,Instagram,camp_018,placement_037,2024-08-17 20:00:00,0.21390358374201424,desktop,students,image
imp_00001290,user_004867,Campus Radio,camp_009,placement_019,2024-07-19 00:00:00,0.0818566074698917,mobile,students,video
imp_00001291,user_001380,TikTok,camp_014,placement_034,2024-08-06 06:00:00,0.0540047069039413,mobile,students,image
imp_00001292,user_000982,YouTube,camp_009,placement_009,2024-12-16 05:00:00,0.15496335007294826,mobile,students,image
imp_00001293,user_002522,Display Network,camp_006,placement_034,2024-02-01 01:00:00,0.12085314426552517,tablet,alumni,text
imp_00001294,user_004639,Google Search,camp_012,placement_007,2024-02-15 11:00:00,0.22887661527437114,mobile,faculty,image
imp_00001295,user_001574,Instagram,camp_015,placement_039,2024-10-26 16:00:00,0.14637467678899807,mobile,faculty,video
imp_00001296,user_002491,Display Network,camp_004,placement_002,2024-07-19 05:00:00,0.06134093027400933,mobile,students,text
imp_00001297,user_004658,Campus Radio,camp_002,placement_043,2024-07-11 12:00:00,0.17974938744733088,desktop,staff,text
imp_00001298,user_001371,Google Search,camp_005,placement_037,2024-03-03 18:00:00,0.12790983289630448,mobile,alumni,text
imp_00001299,user_004441,Instagram,camp_004,placement_014,2024-11-15 17:00:00,0.10814877317813479,desktop,alumni,text
imp_00001300,user_001750,Display Network,camp_012,placement_018,2024-09-29 21:00:00,0.1658228539751211,desktop,students,image
imp_00001301,user_003321,Google Search,camp_009,placement_036,2024-09-14 19:00:00,0.10310883696064828,mobile,staff,image
imp_00001302,user_000790,Google Search,camp_012,placement_019,2024-05-23 21:00:00,0.14176139085380712,tablet,students,image
imp_00001303,user_002297,Campus Radio,camp_005,placement_047,2024-03-14 14:00:00,0.2369116145086564,mobile,faculty,image
imp_00001304,user_001370,Facebook,camp_010,placement_017,2024-08-05 13:00:00,0.22640963720153973,mobile,faculty,image
imp_00001305,user_000009,Display Network,camp_007,placement_048,2024-06-24 09:00:00,0.101281431637738,desktop,students,image
imp_00001306,user_001108,TikTok,camp_007,placement_040,2024-09-19 18:00:00,0.10705559938817595,mobile,alumni,image
imp_00001307,user_003537,Campus TV,camp_002,placement_008,2024-12-07 16:00:00,0.0642413435082465,desktop,students,video
imp_00001308,user_003419,Display Network,camp_016,placement_039,2024-12-27 01:00:00,0.22570344181280316,mobile,students,video
imp_00001309,user_000474,TikTok,camp_018,placement_003,2024-08-04 03:00:00,0.08314980307769099,tablet,students,video
imp_00001310,user_000945,Campus TV,camp_008,placement_047,2024-12-24 13:00:00,0.113349436651487,desktop,students,text
imp_00001311,user_002841,TikTok,camp_004,placement_047,2024-02-25 13:00:00,0.12315430379260439,tablet,students,image
imp_00001312,user_002264,Facebook,camp_008,placement_001,2024-10-02 09:00:00,0.08540828821198128,desktop,students,text
imp_00001313,user_003513,Instagram,camp_013,placement_024,2024-10-25 17:00:00,0.1472818197982173,mobile,students,image
imp_00001314,user_001898,Campus TV,camp_008,placement_029,2024-12-05 00:00:00,0.18129430350603298,mobile,staff,image
imp_00001315,user_002090,Campus TV,camp_010,placement_010,2024-05-28 21:00:00,0.19492183871766344,mobile,staff,image
imp_00001316,user_004661,YouTube,camp_017,placement_046,2024-08-25 18:00:00,0.05957311978122142,mobile,staff,image
imp_00001317,user_001105,Google Search,camp_005,placement_006,2024-05-26 06:00:00,0.14649029407622352,mobile,students,video
imp_00001318,user_000611,Display Network,camp_016,placement_006,2024-10-19 11:00:00,0.1835873489096131,desktop,students,image
imp_00001319,user_003081,Instagram,camp_011,placement_025,2024-02-15 01:00:00,0.18386623574054778,desktop,students,text
imp_00001320,user_001597,Campus TV,camp_005,placement_040,2024-06-05 08:00:00,0.07613965074966261,mobile,students,image
imp_00001321,user_003697,Display Network,camp_006,placement_032,2024-04-12 13:00:00,0.0633594154524344,tablet,alumni,image
imp_00001322,user_001644,Campus TV,camp_006,placement_003,2024-01-12 18:00:00,0.16918536242334675,desktop,staff,image
imp_00001323,user_002763,Campus TV,camp_003,placement_031,2024-10-04 04:00:00,0.19006127077676144,mobile,students,image
imp_00001324,user_000532,Facebook,camp_009,placement_016,2024-01-18 18:00:00,0.1810344286355839,mobile,students,image
imp_00001325,user_001811,Display Network,camp_015,placement_003,2024-02-07 20:00:00,0.24233335443649928,mobile,staff,image
imp_00001326,user_000436,Campus TV,camp_002,placement_040,2024-09-19 13:00:00,0.1442736220345995,desktop,students,image
imp_00001327,user_003890,Facebook,camp_002,placement_047,2024-03-20 06:00:00,0.060725678074289836,mobile,students,video
imp_00001328,user_000704,YouTube,camp_011,placement_005,2024-08-19 04:00:00,0.19174571598097995,mobile,staff,video
imp_00001329,user_004300,Google Search,camp_017,placement_010,2024-06-10 23:00:00,0.06716215434188777,tablet,students,video
imp_00001330,user_003152,Facebook,camp_018,placement_016,2024-03-18 23:00:00,0.24986598429861712,tablet,staff,video
imp_00001331,user_001068,Instagram,camp_006,placement_014,2024-03-23 12:00:00,0.2364323438427265,mobile,students,image
imp_00001332,user_000172,Instagram,camp_019,placement_004,2024-05-27 23:00:00,0.0968897697616079,desktop,students,image
imp_00001333,user_000246,Campus TV,camp_016,placement_044,2024-04-07 18:00:00,0.08057742312959965,mobile,students,image
imp_00001334,user_002127,Google Search,camp_010,placement_023,2024-11-08 18:00:00,0.2084338272455929,mobile,students,image
imp_00001335,user_004453,YouTube,camp_011,placement_011,2024-12-08 07:00:00,0.13672120668190701,desktop,students,image
imp_00001336,user_003308,Facebook,camp_010,placement_007,2024-04-24 11:00:00,0.06629799546185532,desktop,students,text
imp_00001337,user_004127,TikTok,camp_016,placement_013,2024-01-30 17:00:00,0.1328895870070959,mobile,alumni,text
imp_00001338,user_001469,TikTok,camp_003,placement_008,2024-08-14 18:00:00,0.1669244017826707,mobile,alumni,image
imp_00001339,user_003178,TikTok,camp_013,placement_042,2024-08-07 15:00:00,0.09856029996525505,mobile,alumni,text
imp_00001340,user_002059,Facebook,camp_003,placement_015,2024-05-09 02:00:00,0.24633690118740975,mobile,students,video
imp_00001341,user_000955,YouTube,camp_010,placement_042,2024-07-30 10:00:00,0.16141318653678344,desktop,students,video
imp_00001342,user_004735,Instagram,camp_018,placement_038,2024-10-02 01:00:00,0.1814988459969884,mobile,students,text
imp_00001343,user_000762,Display Network,camp_004,placement_028,2024-04-05 23:00:00,0.1908568539758551,mobile,staff,video
imp_00001344,user_000184,TikTok,camp_005,placement_006,2024-11-27 07:00:00,0.1821064830872972,desktop,staff,image
imp_00001345,user_003855,YouTube,camp_019,placement_039,2024-04-14 06:00:00,0.162816984337725,mobile,students,video
imp_00001346,user_000335,Facebook,camp_011,placement_023,2024-05-06 10:00:00,0.2253837863741694,desktop,students,video
imp_00001347,user_000487,Facebook,camp_010,placement_013,2024-12-14 21:00:00,0.24060323520808857,desktop,students,text
imp_00001348,user_003908,Google Search,camp_015,placement_033,2024-09-08 02:00:00,0.21622544334354915,mobile,students,image
imp_00001349,user_003084,Display Network,camp_013,placement_028,2024-04-18 11:00:00,0.10346590967253538,desktop,faculty,image
imp_00001350,user_004201,Facebook,camp_007,placement_041,2024-06-14 09:00:00,0.11223339295428716,mobile,staff,image
imp_00001351,user_001501,Campus TV,camp_001,placement_005,2024-12-18 17:00:00,0.21045776327273752,tablet,students,video
imp_00001352,user_001169,Campus Radio,camp_007,placement_017,2024-01-05 01:00:00,0.10439302155561653,desktop,students,video
imp_00001353,user_000149,Campus Radio,camp_006,placement_002,2024-06-01 20:00:00,0.15646954559092577,mobile,alumni,image
imp_00001354,user_003854,Campus Radio,camp_002,placement_036,2024-08-05 01:00:00,0.15956231694496054,desktop,students,image
imp_00001355,user_003768,Google Search,camp_013,placement_023,2024-07-25 13:00:00,0.137994753408476,mobile,staff,image
imp_00001356,user_000241,YouTube,camp_007,placement_041,2024-01-23 07:00:00,0.19689367717506456,mobile,students,video
imp_00001357,user_003774,Instagram,camp_004,placement_014,2024-04-19 07:00:00,0.06438927184788808,mobile,students,text
imp_00001358,user_004483,TikTok,camp_010,placement_033,2024-07-25 02:00:00,0.15388860351088643,mobile,staff,text
imp_00001359,user_004760,TikTok,camp_016,placement_032,2024-05-19 11:00:00,0.23997979676619657,mobile,alumni,image
imp_00001360,user_000021,Instagram,camp_006,placement_009,2024-01-21 18:00:00,0.1298283322187903,mobile,staff,video
imp_00001361,user_004522,Display Network,camp_006,placement_006,2024-02-25 10:00:00,0.12646523291204806,mobile,students,video
imp_00001362,user_001111,Facebook,camp_006,placement_023,2024-12-17 09:00:00,0.07328057023314918,mobile,students,video
imp_00001363,user_001196,Instagram,camp_007,placement_041,2024-10-31 01:00:00,0.05446034097972872,desktop,students,image
imp_00001364,user_000453,Instagram,camp_015,placement_029,2024-10-30 14:00:00,0.05952304551411034,tablet,students,video
imp_00001365,user_003011,Campus TV,camp_010,placement_040,2024-04-19 11:00:00,0.12000139286213599,mobile,students,image
imp_00001366,user_000344,Campus Radio,camp_012,placement_010,2024-09-27 00:00:00,0.16233627787292207,mobile,students,image
imp_00001367,user_000239,Display Network,camp_019,placement_031,2024-05-23 08:00:00,0.23109373842748315,desktop,faculty,video
imp_00001368,user_002992,Display Network,camp_009,placement_044,2024-07-29 14:00:00,0.12032699466756976,mobile,faculty,image
imp_00001369,user_002805,Instagram,camp_005,placement_024,2024-02-16 03:00:00,0.23822806702916804,mobile,students,video
imp_00001370,user_000430,YouTube,camp_006,placement_027,2024-03-26 17:00:00,0.10120889727522558,mobile,alumni,text
imp_00001371,user_000704,Campus Radio,camp_013,placement_027,2024-10-02 17:00:00,0.06138029609952431,mobile,students,text
imp_00001372,user_000306,Facebook,camp_006,placement_028,2024-09-15 16:00:00,0.13269942741267438,mobile,staff,text
imp_00001373,user_002671,Campus TV,camp_010,placement_027,2024-10-11 22:00:00,0.1719387138748077,mobile,faculty,image
imp_00001374,user_004063,Campus TV,camp_011,placement_022,2024-08-26 04:00:00,0.14249885480248764,mobile,students,text
imp_00001375,user_000253,Display Network,camp_011,placement_021,2024-01-28 18:00:00,0.11961407417222802,mobile,faculty,text
imp_00001376,user_002808,Campus Radio,camp_007,placement_030,2024-08-20 20:00:00,0.16404759291540963,mobile,staff,image
imp_00001377,user_002568,Google Search,camp_019,placement_044,2024-01-30 18:00:00,0.11762870764483924,mobile,faculty,image
imp_00001378,user_001637,Display Network,camp_016,placement_030,2024-03-17 13:00:00,0.15657806567831978,desktop,staff,video
imp_00001379,user_003117,YouTube,camp_003,placement_015,2024-09-03 22:00:00,0.09892253401390504,desktop,students,image
imp_00001380,user_001318,YouTube,camp_008,placement_032,2024-10-28 19:00:00,0.089945703824481,tablet,students,image
imp_00001381,user_002613,YouTube,camp_002,placement_040,2024-12-07 18:00:00,0.09478768666193914,desktop,students,image
imp_00001382,user_001089,Facebook,camp_004,placement_014,2024-05-16 16:00:00,0.0895341873748538,mobile,students,image
imp_00001383,user_001585,Campus TV,camp_014,placement_021,2024-05-27 09:00:00,0.21049034909629877,desktop,students,image
imp_00001384,user_004457,Facebook,camp_003,placement_049,2024-10-09 07:00:00,0.18286696889245557,mobile,faculty,video
imp_00001385,user_000233,Facebook,camp_002,placement_003,2024-08-29 04:00:00,0.20322435026902608,mobile,staff,image
imp_00001386,user_000317,Google Search,camp_017,placement_028,2024-04-21 03:00:00,0.1631635985718936,mobile,students,text
imp_00001387,user_004874,Campus TV,camp_012,placement_022,2024-06-03 15:00:00,0.193803430902387,desktop,students,image
imp_00001388,user_001333,YouTube,camp_005,placement_001,2024-09-24 08:00:00,0.08705360443051752,tablet,students,video
imp_00001389,user_001499,Campus Radio,camp_007,placement_047,2024-08-02 14:00:00,0.11401107101109564,mobile,students,image
imp_00001390,user_000387,Campus Radio,camp_003,placement_047,2024-08-22 21:00:00,0.06748981687377734,mobile,students,image
imp_00001391,user_002000,Display Network,camp_010,placement_042,2024-05-15 17:00:00,0.1368437192336835,mobile,students,image
imp_00001392,user_001652,Facebook,camp_012,placement_002,2024-06-11 11:00:00,0.13508623885126914,desktop,faculty,video
imp_00001393,user_001497,TikTok,camp_002,placement_019,2024-02-22 00:00:00,0.1727791684415827,mobile,alumni,image
imp_00001394,user_000399,Facebook,camp_003,placement_023,2024-01-23 19:00:00,0.11456289954276866,mobile,students,image
imp_00001395,user_004806,Instagram,camp_004,placement_015,2024-01-18 08:00:00,0.16805067305193888,mobile,faculty,video
imp_00001396,user_003608,Display Network,camp_009,placement_001,2024-01-10 03:00:00,0.1331833065865432,mobile,alumni,image
imp_00001397,user_002307,Campus Radio,camp_010,placement_033,2024-09-24 20:00:00,0.23838099456766582,mobile,staff,image
imp_00001398,user_002372,YouTube,camp_005,placement_020,2024-12-18 03:00:00,0.21163364943775514,mobile,alumni,video
imp_00001399,user_003476,Display Network,camp_005,placement_027,2024-11-30 01:00:00,0.07342144630105557,mobile,alumni,video
imp_00001400,user_002649,Campus TV,camp_003,placement_015,2024-12-09 23:00:00,0.22235476795787096,mobile,faculty,image
imp_00001401,user_001256,Display Network,camp_004,placement_020,2024-04-10 19:00:00,0.09611012981407337,mobile,faculty,image
imp_00001402,user_001180,Facebook,camp_017,placement_023,2024-06-15 08:00:00,0.10249206228013669,desktop,staff,image
imp_00001403,user_001277,Google Search,camp_015,placement_013,2024-04-25 02:00:00,0.09459489760199642,mobile,alumni,video
imp_00001404,user_004879,TikTok,camp_015,placement_046,2024-01-13 16:00:00,0.06420021590107805,mobile,staff,video
imp_00001405,user_003412,YouTube,camp_018,placement_021,2024-08-09 12:00:00,0.20739136209580827,mobile,faculty,image
imp_00001406,user_003662,Display Network,camp_001,placement_049,2024-06-09 17:00:00,0.2268993069587727,desktop,students,video
imp_00001407,user_004769,Facebook,camp_009,placement_039,2024-02-01 13:00:00,0.17424002892083645,mobile,alumni,image
imp_00001408,user_002883,Campus Radio,camp_007,placement_036,2024-08-31 13:00:00,0.209998334511107,tablet,students,video
imp_00001409,user_004127,Facebook,camp_018,placement_001,2024-01-16 15:00:00,0.12358058505725514,mobile,students,video
imp_00001410,user_002732,Facebook,camp_006,placement_008,2024-10-31 16:00:00,0.20661973525003002,mobile,students,image
imp_00001411,user_000024,Campus TV,camp_004,placement_007,2024-04-17 17:00:00,0.2120138616458455,mobile,students,image
imp_00001412,user_001306,Google Search,camp_007,placement_039,2024-07-26 04:00:00,0.21839442374145918,mobile,staff,video
imp_00001413,user_000639,YouTube,camp_008,placement_032,2024-02-06 17:00:00,0.21971753140617561,mobile,students,text
imp_00001414,user_000299,YouTube,camp_010,placement_003,2024-01-06 03:00:00,0.16877436115661143,mobile,staff,text
imp_00001415,user_000039,TikTok,camp_003,placement_030,2024-07-17 16:00:00,0.0803175823804639,desktop,alumni,video
imp_00001416,user_004252,Facebook,camp_007,placement_039,2024-01-14 02:00:00,0.19302112272361788,desktop,faculty,image
imp_00001417,user_003163,Campus TV,camp_008,placement_029,2024-03-03 03:00:00,0.24229349181020204,mobile,students,text
imp_00001418,user_003659,Facebook,camp_010,placement_049,2024-07-10 03:00:00,0.19014091523747367,mobile,alumni,image
imp_00001419,user_002427,Facebook,camp_013,placement_036,2024-07-19 10:00:00,0.2077372858462848,mobile,students,image
imp_00001420,user_002438,TikTok,camp_010,placement_037,2024-05-28 02:00:00,0.20979298050674916,mobile,students,text
imp_00001421,user_003040,Campus Radio,camp_008,placement_033,2024-04-27 17:00:00,0.10481084148590956,mobile,students,image
imp_00001422,user_004384,Google Search,camp_004,placement_028,2024-05-17 22:00:00,0.13367378202640146,tablet,alumni,video
imp_00001423,user_003774,YouTube,camp_012,placement_038,2024-11-26 05:00:00,0.20361730826154328,desktop,students,text
imp_00001424,user_004287,Instagram,camp_014,placement_024,2024-10-22 23:00:00,0.05483560875083404,mobile,faculty,video
imp_00001425,user_000339,Display Network,camp_013,placement_015,2024-04-23 09:00:00,0.24022924628108266,desktop,students,image
imp_00001426,user_001257,Campus Radio,camp_012,placement_031,2024-03-21 09:00:00,0.24972228540749086,desktop,staff,video
imp_00001427,user_000563,TikTok,camp_017,placement_003,2024-10-08 05:00:00,0.05423276279640765,mobile,students,image
imp_00001428,user_004066,Display Network,camp_017,placement_003,2024-05-24 15:00:00,0.1568203380171731,mobile,students,image
imp_00001429,user_000533,YouTube,camp_006,placement_044,2024-01-09 19:00:00,0.1958532811673267,mobile,faculty,image
imp_00001430,user_002380,Campus TV,camp_009,placement_023,2024-09-28 04:00:00,0.11697139019979624,mobile,alumni,text
imp_00001431,user_001836,Instagram,camp_017,placement_007,2024-12-15 20:00:00,0.0713238545610847,mobile,students,video
imp_00001432,user_003479,Google Search,camp_002,placement_034,2024-05-11 17:00:00,0.2212535307048163,mobile,faculty,image
imp_00001433,user_001401,Campus Radio,camp_002,placement_034,2024-07-03 12:00:00,0.1537230063270668,desktop,students,video
imp_00001434,user_003252,Facebook,camp_010,placement_001,2024-11-18 19:00:00,0.07077475805576211,desktop,students,image
imp_00001435,user_004356,YouTube,camp_018,placement_029,2024-09-30 20:00:00,0.21667826282092084,tablet,students,video
imp_00001436,user_000851,TikTok,camp_001,placement_040,2024-10-31 00:00:00,0.08293093765120592,mobile,students,image
imp_00001437,user_004909,Campus TV,camp_004,placement_001,2024-10-31 03:00:00,0.16662005692615994,tablet,staff,image
imp_00001438,user_001417,TikTok,camp_013,placement_023,2024-06-23 05:00:00,0.07236007424678743,mobile,students,image
imp_00001439,user_003983,TikTok,camp_017,placement_043,2024-03-20 02:00:00,0.051669947502753936,mobile,students,image
imp_00001440,user_003838,YouTube,camp_016,placement_026,2024-08-26 09:00:00,0.12682298224875388,mobile,students,text
imp_00001441,user_000953,YouTube,camp_012,placement_033,2024-04-01 11:00:00,0.197868866591061,desktop,students,image
imp_00001442,user_001038,Instagram,camp_007,placement_003,2024-08-28 16:00:00,0.1399173198223557,desktop,students,video
imp_00001443,user_003496,Campus Radio,camp_014,placement_024,2024-07-14 16:00:00,0.22917085140170607,mobile,faculty,image
imp_00001444,user_003815,Display Network,camp_012,placement_048,2024-03-10 22:00:00,0.161694558323227,desktop,students,image
imp_00001445,user_001968,TikTok,camp_016,placement_038,2024-06-07 19:00:00,0.16732666259460327,tablet,students,text
imp_00001446,user_000455,Display Network,camp_007,placement_022,2024-10-29 07:00:00,0.058430083392586846,mobile,staff,video
imp_00001447,user_003934,Facebook,camp_007,placement_007,2024-11-25 06:00:00,0.17680607852100672,desktop,students,image
imp_00001448,user_001638,Campus Radio,camp_015,placement_048,2024-03-14 16:00:00,0.12227652231310851,desktop,students,text
imp_00001449,user_002527,Campus TV,camp_016,placement_047,2024-04-30 07:00:00,0.22614971541483792,desktop,faculty,image
imp_00001450,user_004043,Display Network,camp_001,placement_025,2024-06-16 13:00:00,0.1914909583465803,mobile,faculty,text
imp_00001451,user_001309,Facebook,camp_016,placement_003,2024-12-12 03:00:00,0.14483203490362506,mobile,students,image
imp_00001452,user_001152,Google Search,camp_002,placement_017,2024-12-18 14:00:00,0.073953386382177,desktop,students,image
imp_00001453,user_000161,Google Search,camp_004,placement_001,2024-02-15 08:00:00,0.1620759720273537,mobile,faculty,image
imp_00001454,user_003721,Google Search,camp_013,placement_003,2024-07-10 22:00:00,0.1461241467233288,mobile,staff,video
imp_00001455,user_004877,YouTube,camp_012,placement_042,2024-09-22 04:00:00,0.190346208151157,desktop,staff,image
imp_00001456,user_003037,YouTube,camp_011,placement_037,2024-06-06 13:00:00,0.23392068388428733,tablet,alumni,text
imp_00001457,user_002775,Facebook,camp_006,placement_023,2024-02-17 11:00:00,0.1136221484816634,mobile,students,video
imp_00001458,user_000440,Campus Radio,camp_008,placement_024,2024-02-18 13:00:00,0.1536004672793169,desktop,staff,video
imp_00001459,user_004186,Facebook,camp_013,placement_031,2024-09-25 15:00:00,0.2280797578161104,tablet,students,image
imp_00001460,user_001662,TikTok,camp_007,placement_041,2024-05-04 20:00:00,0.11681544348356945,mobile,faculty,video
imp_00001461,user_001680,Display Network,camp_003,placement_034,2024-10-30 10:00:00,0.21898281700365063,mobile,students,video
imp_00001462,user_004556,Instagram,camp_005,placement_037,2024-10-13 01:00:00,0.07744296239280486,mobile,staff,video
imp_00001463,user_003312,Campus TV,camp_017,placement_010,2024-12-16 11:00:00,0.09921982451526319,desktop,staff,image
imp_00001464,user_001169,TikTok,camp_002,placement_006,2024-06-27 10:00:00,0.055664871509405536,desktop,staff,video
imp_00001465,user_001270,YouTube,camp_006,placement_003,2024-03-12 19:00:00,0.08504485847322305,desktop,alumni,image
imp_00001466,user_000960,Facebook,camp_013,placement_048,2024-05-04 14:00:00,0.05622714758611391,tablet,alumni,video
imp_00001467,user_002900,Campus Radio,camp_003,placement_005,2024-01-22 21:00:00,0.19399784620654487,mobile,students,image
imp_00001468,user_002655,Instagram,camp_013,placement_043,2024-12-27 01:00:00,0.235528541101719,desktop,students,text
imp_00001469,user_001929,Campus TV,camp_011,placement_045,2024-01-01 10:00:00,0.08490917670069931,mobile,students,video
imp_00001470,user_003052,Instagram,camp_006,placement_003,2024-05-06 20:00:00,0.18353479020165736,mobile,students,video
imp_00001471,user_002008,Google Search,camp_012,placement_015,2024-04-23 00:00:00,0.09335277360208001,mobile,students,video
imp_00001472,user_002242,Campus Radio,camp_002,placement_032,2024-01-30 22:00:00,0.12154335298848551,desktop,students,video
imp_00001473,user_003409,Campus TV,camp_003,placement_010,2024-02-12 03:00:00,0.08198816047338572,mobile,students,video
imp_00001474,user_000942,Instagram,camp_001,placement_036,2024-05-17 19:00:00,0.07477611305911239,mobile,alumni,video
imp_00001475,user_004147,Google Search,camp_018,placement_043,2024-03-13 18:00:00,0.11627882778852748,tablet,staff,image
imp_00001476,user_003967,Display Network,camp_019,placement_039,2024-12-03 12:00:00,0.24156386476265185,mobile,staff,image
imp_00001477,user_001869,Campus TV,camp_010,placement_017,2024-08-29 07:00:00,0.17511791669395055,mobile,students,image
imp_00001478,user_004245,YouTube,camp_010,placement_046,2024-04-01 18:00:00,0.19909048270140411,desktop,staff,image
imp_00001479,user_001973,Instagram,camp_005,placement_025,2024-02-04 17:00:00,0.11797916423236668,desktop,students,image
imp_00001480,user_002305,Display Network,camp_008,placement_002,2024-01-18 17:00:00,0.1103558446272553,desktop,staff,image
imp_00001481,user_001281,Campus TV,camp_015,placement_036,2024-12-06 09:00:00,0.10350237147077333,desktop,alumni,image
imp_00001482,user_002954,Display Network,camp_014,placement_011,2024-04-29 07:00:00,0.14077065113701048,mobile,alumni,image
imp_00001483,user_004926,Instagram,camp_005,placement_019,2024-04-08 19:00:00,0.18405273736551836,mobile,faculty,image
imp_00001484,user_002312,Google Search,camp_006,placement_043,2024-01-10 01:00:00,0.09595213497110527,mobile,staff,video
imp_00001485,user_000394,TikTok,camp_018,placement_021,2024-05-12 09:00:00,0.09181696843174601,mobile,students,text
imp_00001486,user_000582,Google Search,camp_008,placement_021,2024-03-12 16:00:00,0.23465648314062898,mobile,staff,image
imp_00001487,user_004897,Campus Radio,camp_003,placement_014,2024-10-10 14:00:00,0.09623517662747885,mobile,faculty,text
imp_00001488,user_000038,Campus Radio,camp_016,placement_041,2024-05-12 19:00:00,0.18287508217031245,desktop,students,video
imp_00001489,user_004479,TikTok,camp_019,placement_037,2024-02-24 00:00:00,0.0645364311681622,desktop,staff,video
imp_00001490,user_004229,Campus Radio,camp_006,placement_049,2024-06-28 08:00:00,0.06066601364134925,tablet,staff,text
imp_00001491,user_001664,YouTube,camp_011,placement_008,2024-06-13 04:00:00,0.1505133953578795,mobile,faculty,text
imp_00001492,user_002903,YouTube,camp_009,placement_002,2024-03-21 22:00:00,0.2287904521105094,desktop,staff,image
imp_00001493,user_002803,Campus TV,camp_009,placement_010,2024-01-03 18:00:00,0.1385741012211781,mobile,faculty,image
imp_00001494,user_001369,Display Network,camp_018,placement_001,2024-02-07 14:00:00,0.1470506509186454,desktop,students,image
imp_00001495,user_003417,Display Network,camp_009,placement_012,2024-10-22 16:00:00,0.09591746177850327,mobile,students,image
imp_00001496,user_004942,Display Network,camp_006,placement_017,2024-05-18 03:00:00,0.20245703904634488,mobile,alumni,image
imp_00001497,user_004225,Campus Radio,camp_007,placement_001,2024-12-01 08:00:00,0.051821988776440335,desktop,faculty,image
imp_00001498,user_000801,Campus TV,camp_014,placement_004,2024-10-03 12:00:00,0.15670171722690268,desktop,alumni,image
imp_00001499,user_004471,TikTok,camp_012,placement_001,2024-03-14 02:00:00,0.05787803257793733,mobile,faculty,image
imp_00001500,user_002965,Campus Radio,camp_011,placement_006,2024-03-26 08:00:00,0.12815006954181865,desktop,faculty,video
imp_00001501,user_003970,Campus Radio,camp_003,placement_036,2024-08-02 15:00:00,0.1791420689491275,tablet,students,video
imp_00001502,user_003694,Instagram,camp_017,placement_043,2024-09-18 21:00:00,0.1308389759217763,desktop,staff,image
imp_00001503,user_000273,Instagram,camp_018,placement_019,2024-08-05 14:00:00,0.2408729231103009,mobile,students,image
imp_00001504,user_000192,Google Search,camp_004,placement_005,2024-12-19 19:00:00,0.1939327851193423,desktop,faculty,image
imp_00001505,user_000389,Instagram,camp_010,placement_005,2024-01-30 04:00:00,0.23139485861369574,desktop,alumni,text
imp_00001506,user_001879,Campus TV,camp_008,placement_004,2024-10-04 07:00:00,0.10451885727599708,mobile,staff,video
imp_00001507,user_002145,TikTok,camp_015,placement_018,2024-08-08 22:00:00,0.06828287535393823,mobile,faculty,text
imp_00001508,user_000226,Campus Radio,camp_019,placement_031,2024-09-04 06:00:00,0.24465603032668165,mobile,staff,text
imp_00001509,user_002552,Google Search,camp_005,placement_041,2024-09-11 17:00:00,0.06035668878861349,tablet,alumni,image
imp_00001510,user_000543,TikTok,camp_002,placement_019,2024-02-26 09:00:00,0.1466497388089249,desktop,students,video
imp_00001511,user_004500,TikTok,camp_009,placement_008,2024-11-26 08:00:00,0.1494762288818553,mobile,staff,image
imp_00001512,user_001243,YouTube,camp_005,placement_035,2024-11-14 07:00:00,0.12400070811500628,mobile,alumni,video
imp_00001513,user_000419,Display Network,camp_001,placement_021,2024-07-08 19:00:00,0.23017357888031587,mobile,faculty,video
imp_00001514,user_004824,Campus TV,camp_017,placement_028,2024-09-18 01:00:00,0.2011419844984786,mobile,alumni,image
